0.373,0.0488,1.0759,-0.0839,-6.3553,4.7379
0.3723,0.0469,1.0662,0.206,-6.3629,4.2496
0.3838,0.0442,1.0662,-0.1068,-5.7831,4.3793
0.3865,0.0483,1.0688,-0.6256,-4.0817,4.2114
0.3843,0.0493,1.0554,-1.1673,-2.7313,3.479
0.3718,0.0422,1.0559,-0.5188,-3.8452,2.655
0.3906,0.0437,1.0662,-0.6485,-4.1733,2.449
0.3918,0.0461,1.0879,-0.0687,-3.4027,2.2964
0.4055,0.0435,1.0654,-0.5722,-1.3733,1.7471
0.3848,0.0503,1.0535,-0.4044,-1.2207,0.9537
0.3887,0.0415,1.0588,-0.4807,-1.8387,0.7553
0.3933,0.0476,1.0693,-0.5493,-3.0289,0.4272
0.3931,0.0422,1.0708,-0.5188,-2.1057,0.4349
0.3887,0.0415,1.0588,-0.4807,-1.8387,0.7553
0.3872,0.0376,1.0601,0.0229,-2.9526,0.7095
0.3945,0.0471,1.0581,0.4578,-4.1885,0.4044
0.4006,0.0422,1.0688,0.4349,-3.952,0.3967
0.3809,0.0359,1.0603,0.6104,-5.5618,0.9537
0.3906,0.0481,1.0728,1.4648,-7.6981,1.4877
0.4026,0.0459,1.0647,1.5182,-7.9727,1.7471
0.3997,0.053,1.0605,1.4572,-6.4545,2.1591
0.394,0.051,1.0681,0.9842,-4.8676,2.2583
0.4141,0.0491,1.0486,0.412,-2.7542,1.3123
0.395,0.0547,1.0581,0.618,-3.3264,1.8311
0.395,0.0547,1.0581,0.618,-3.3264,1.8311
0.4143,0.043,1.0613,0.2365,-0.5493,0.1907
0.4104,0.0469,1.0498,-0.0076,-0.3967,0.061
0.4102,0.0496,1.0566,-0.1984,-1.0529,0.3128
0.4089,0.05,1.0564,-0.7477,-0.5417,0.5188
0.4116,0.0491,1.0464,-1.0757,0.0992,-0.0305
0.4097,0.043,1.0535,-1.3809,0.1297,-0.1144
0.4043,0.0432,1.05,-1.3428,-0.3891,-0.0229
0.4043,0.0493,1.054,-1.5411,-0.4807,-0.5493
0.4114,0.0476,1.0574,-1.77,-1.1597,-1.0223
0.4114,0.0476,1.0574,-1.77,-1.1597,-1.0223
0.4016,0.0449,1.0542,-1.9226,0.4578,-1.091
0.4053000175542536,0.0439400105325521,1.0589685669146205,-1.4952103145868532,-0.7740649192870047,0.1211852807583437
0.4053000175542536,0.0439400105325521,1.0589685669146205,-1.4952103145868532,-0.7740649192870047,0.1211852807583437
0.4009,0.0413,1.0601,-1.297,-0.4959,0.946
0.4004,0.0439,1.0591,-1.5411,0.4044,0.0763
0.4004,0.0439,1.0591,-1.5411,0.4044,0.0763
0.4001,0.0464,1.0552,-1.3962,-0.5264,1.236
0.4041,0.0442,1.052,-1.152,-0.1984,0.9308
0.4036,0.0464,1.0518,-1.3046,-0.4883,0.4654
0.4021,0.0425,1.0471,-0.8926,-0.8774,0.145
0.4011,0.0396,1.0632,-1.564,0.2136,0.1373
0.4011,0.0396,1.0632,-1.564,0.2136,0.1373
0.4011,0.0396,1.0632,-1.564,0.2136,0.1373
0.4021,0.042,1.0542,-1.9608,1.8768,-1.1368
0.4097,0.043,1.0544,-2.1744,1.9531,-0.7019
0.3945,0.0393,1.0491,-1.8539,0.6027,-0.3815
0.3965,0.0422,1.0627,-1.5182,-0.7019,-0.145
0.405,0.0349,1.0671,-1.2589,-0.7553,-0.1526
0.3887,0.0422,1.0601,-1.3046,-0.5569,0.3281
0.4021,0.0356,1.0698,-1.2741,-0.3357,0.0229
0.4045,0.0437,1.0544,-1.5945,-0.3052,0.412
0.3989,0.0452,1.0593,-1.3504,-0.7324,0.0687
0.4033,0.0425,1.0596,-1.6098,0.9766,-0.1602
0.4033,0.0425,1.0596,-1.6098,0.9766,-0.1602
0.3923,0.0496,1.0518,-1.5945,0.8621,-0.2289
0.4021,0.04,1.0596,-1.442,-0.3662,0.1526
0.4011,0.04,1.0532,-1.3504,-0.8392,0.6332
0.4058,0.0415,1.0588,-1.7471,-0.412,0.6104
0.4016,0.0386,1.0579,-1.6403,-0.8011,0.3586
0.4023,0.0354,1.0605,-1.3962,-1.5564,0.5951
0.4062,0.0334,1.0605,-1.5488,-1.2512,0.5264
0.4053,0.0383,1.0527,-1.0681,-2.0676,0.3357
0.3918,0.0374,1.0559,-1.4267,-1.4038,0.4807
0.3999,0.0391,1.0574,-1.7014,-0.0839,0.679
0.4116,0.0405,1.0605,-1.3351,-0.6256,-0.1144
0.4082,0.04,1.0596,-1.7166,0.4959,-0.1297
0.4001,0.041,1.0513,-1.358,-0.0076,-0.2289
0.3967,0.0349,1.0542,-1.2817,-0.9537,-0.1144
0.4026,0.0381,1.0637,-1.091,-1.2741,-0.0458
0.4048,0.0354,1.0601,-1.1673,-0.4425,-0.0687
0.4048,0.0352,1.0532,-1.0834,-0.4959,0.3128
0.3987,0.0381,1.063,-0.9766,-0.1755,0.4044
0.3984,0.0378,1.0635,-0.885,-0.0153,0.5722
0.4109,0.0383,1.0593,-1.2283,0.4272,0.6027
0.4026,0.0374,1.0522,-1.0071,0.3204,0.2823
0.3997,0.0364,1.0554,-1.1292,0.885,0.0916
0.4109,0.0388,1.0591,-1.3275,0.4807,0.3357
0.3999,0.0405,1.061,-1.1215,0.2975,0.0763
0.4077,0.0388,1.0657,-1.1902,0.3128,-0.3433
0.4014,0.0374,1.0505,-1.3199,0.0839,-0.2441
0.3938,0.0342,1.0559,-0.885,-0.0076,-0.2518
0.4072,0.0339,1.0603,-0.8774,0.267,-0.3204
0.3938,0.0342,1.0559,-0.885,-0.0076,-0.2518
0.4006,0.0354,1.0564,-0.5112,-0.5417,-0.0305
0.4036,0.0403,1.0608,-0.8011,0.3281,-0.2289
0.4055,0.0425,1.0552,-0.9079,1.2054,-0.4883
0.3992,0.0315,1.0549,-0.7095,0.824,-0.2136
0.4004,0.0334,1.0579,-0.6027,0.9689,-0.1144
0.3992,0.0315,1.0549,-0.7095,0.824,-0.2136
0.3992,0.0354,1.061,-0.7019,-0.6638,0.3281
0.3962,0.0391,1.0605,-0.8698,-0.0153,-0.0763
0.3987,0.0376,1.0662,-0.8087,-0.4883,0.2365
0.3975,0.0352,1.0632,-1.1063,0.0305,-0.0229
0.3982,0.0281,1.0562,-0.8621,-0.0763,0.1221
0.4001,0.0364,1.0598,-1.1063,0.2518,0.2213
0.3342,0.0264,1.0881,-0.4044,3.7003,7.3624
0.4009,0.019,1.0452,2.182,8.9035,10.5515
0.3972,0.0044,1.0815,1.6632,15.4877,6.34
0.3965846153846153,0.0212,1.0642692307692307,0.2171692307692305,5.787761538461538,2.8798153846153847
0.3962,0.0317,1.0535,-0.6866,-0.2747,0.7172
0.4011,0.0337,1.0581,-1.0605,-0.3052,0.5722
0.4011,0.0361,1.0581,-0.9232,-0.5875,0.2365
0.3994,0.0334,1.0588,-0.9689,-0.2899,0.3052
0.3938,0.0256,1.0635,-0.7553,-0.5035,0.4959
0.3423,0.0225,1.0859,0.7706,-1.9684,8.0643
0.3826,0.0137,1.0818,-1.5259,0.6714,-2.861
0.3228,0.0178,1.0728,0.8469,-7.1716,3.0746
0.3354,-0.0002,1.1042,0.2975,2.3346,-3.1052
0.3398,0.0217,1.0742,-1.3046,-1.4725,-0.6485
0.3669,0.0161,1.0906,-1.1902,0.0076,-0.3738
